item,total_amount,cumulative_percent,ABC_group
sku13774,3058,97.43785884635598,C
sku15301,3057,97.4383451587067,C
sku15850,3057,97.43883147105743,C
sku527,3057,97.43931778340816,C
sku24353,3056,97.43980393667732,C
sku26035,3056,97.44029008994647,C
sku10584,3056,97.44077624321564,C
sku19943,3054,97.44126207832167,C
sku3556,3054,97.4417479134277,C
sku12376,3053,97.44223358945217,C
sku8344,3053,97.44271926547663,C
sku23852,3052,97.44320478241953,C
sku25717,3051,97.44369014028085,C
sku19762,3050,97.4441753390606,C
sku15173,3049,97.4446603787588,C
sku24898,3048,97.44514525937542,C
sku15228,3047,97.44562998091048,C
sku23004,3047,97.44611470244554,C
sku25299,3046,97.44659926489904,C
sku21694,3046,97.44708382735251,C
sku19628,3045,97.44756823072444,C
sku17671,3045,97.44805263409637,C
sku15138,3044,97.44853687838673,C
sku15948,3044,97.44902112267708,C
sku5633,3044,97.44950536696744,C
sku12327,3044,97.4499896112578,C
sku10141,3044,97.45047385554815,C
sku28777,3043,97.45095794075695,C
sku3682,3042,97.45144186688417,C
sku26238,3041,97.45192563392983,C
sku12407,3041,97.45240940097548,C
sku13425,3040,97.45289300893957,C
sku7327,3040,97.45337661690365,C
sku6238,3039,97.45386006578617,C
sku13636,3039,97.4543435146687,C
sku27796,3038,97.45482680446965,C
sku24279,3038,97.45531009427062,C
sku15694,3036,97.45579306590842,C
sku28279,3036,97.45627603754625,C
sku12632,3035,97.4567588501025,C
sku12073,3035,97.45724166265876,C
sku12496,3035,97.457724475215,C
sku5063,3035,97.45820728777126,C
sku5137,3033,97.45868978216437,C
sku2184,3033,97.4591722765575,C
sku29288,3033,97.4596547709506,C
sku26752,3033,97.46013726534373,C
sku3653,3033,97.46061975973686,C
sku29736,3032,97.4611020950484,C
sku23673,3032,97.46158443035995,C
sku14910,3031,97.46206660658994,C
sku11524,3030,97.46254862373836,C
sku13730,3030,97.46303064088677,C
sku16473,3030,97.46351265803519,C
sku4310,3030,97.46399467518361,C
sku15884,3030,97.46447669233203,C
sku27731,3030,97.46495870948044,C
sku14879,3030,97.46544072662886,C
sku3597,3030,97.46592274377728,C
sku25897,3029,97.46640460184412,C
sku14204,3029,97.46688645991097,C
sku4501,3029,97.46736831797782,C
sku18574,3029,97.46785017604466,C
sku18321,3028,97.46833187502996,C
sku10065,3028,97.46881357401523,C
sku29412,3028,97.46929527300053,C
sku26396,3028,97.4697769719858,C
sku4758,3026,97.47025835280795,C
sku13019,3026,97.4707397336301,C
sku30376,3026,97.47122111445225,C
sku888,3025,97.47170233619283,C
sku1740,3024,97.47218339885184,C
sku347,3023,97.4726643024293,C
sku12293,3020,97.47314472876204,C
sku21918,3020,97.4736251550948,C
sku21887,3020,97.47410558142752,C
sku19760,3019,97.47458584867871,C
sku7726,3019,97.47506611592989,C
sku5667,3019,97.47554638318107,C
sku18650,3019,97.47602665043225,C
sku30445,3019,97.47650691768342,C
sku27380,3019,97.4769871849346,C
sku21659,3018,97.47746729310421,C
sku331,3018,97.47794740127382,C
sku13397,3017,97.47842735036187,C
sku28630,3016,97.47890714036835,C
sku16007,3015,97.47938677129325,C
sku23971,3015,97.47986640221816,C
sku10980,3014,97.48034587406151,C
sku13054,3014,97.48082534590485,C
sku21427,3014,97.4813048177482,C
sku27086,3013,97.48178413050998,C
sku4260,3012,97.48226328419017,C
sku21336,3012,97.48274243787039,C
sku2550,3012,97.48322159155059,C
sku2576,3011,97.48370058614924,C
sku30159,3011,97.48417958074788,C
sku16744,3011,97.48465857534651,C
sku28860,3010,97.4851374108636,C
sku20215,3010,97.48561624638067,C
sku21802,3010,97.48609508189774,C
sku26423,3009,97.48657375833325,C
sku12599,3009,97.48705243476876,C
sku5786,3008,97.4875309521227,C
sku10343,3008,97.48800946947665,C
sku16713,3006,97.48848766866745,C
sku29688,3006,97.48896586785824,C
sku5038,3006,97.48944406704906,C
sku1013,3006,97.48992226623986,C
sku4731,3006,97.49040046543067,C
sku24925,3005,97.4908785055399,C
sku1184,3005,97.49135654564914,C
sku18309,3004,97.49183442667682,C
sku6526,3003,97.49231214862291,C
sku26007,3003,97.49278987056903,C
sku9662,3002,97.49326743343356,C
sku10710,3001,97.49374483721654,C
sku29432,3000,97.49422208191794,C
sku19429,3000,97.49469932661934,C
sku26874,3000,97.49517657132074,C
sku4567,3000,97.49565381602214,C
sku6329,2999,97.49613090164199,C
sku30464,2999,97.49660798726183,C
sku17637,2999,97.49708507288165,C
sku29775,2999,97.4975621585015,C
sku18550,2999,97.49803924412133,C
sku22696,2999,97.49851632974116,C
sku7780,2999,97.498993415361,C
sku10340,2999,97.49947050098083,C
sku11653,2999,97.49994758660067,C
sku30515,2999,97.5004246722205,C
sku5034,2999,97.50090175784034,C
sku1392,2999,97.50137884346017,C
sku7456,2999,97.50185592908002,C
sku17131,2999,97.50233301469984,C
sku22881,2999,97.50281010031968,C
sku8367,2999,97.50328718593953,C
sku23710,2999,97.50376427155936,C
sku7319,2999,97.50424135717918,C
sku18186,2999,97.50471844279903,C
sku28327,2999,97.50519552841887,C
sku6024,2999,97.5056726140387,C
sku3453,2999,97.50614969965854,C
sku20070,2999,97.50662678527837,C
sku13275,2999,97.5071038708982,C
sku28344,2999,97.50758095651804,C
sku5593,2999,97.50805804213788,C
sku13395,2999,97.50853512775771,C
sku8659,2998,97.50901205429598,C
sku2613,2998,97.50948898083425,C
sku19494,2998,97.50996590737252,C
sku13697,2998,97.51044283391079,C
sku6971,2998,97.51091976044906,C
sku4402,2998,97.51139668698733,C
sku27248,2998,97.5118736135256,C
sku24519,2998,97.51235054006386,C
sku709,2998,97.51282746660213,C
sku10539,2998,97.5133043931404,C
sku21919,2998,97.51378131967867,C
sku1617,2998,97.51425824621694,C
sku29357,2997,97.51473501367364,C
sku23828,2997,97.51521178113035,C
sku23113,2997,97.51568854858704,C
sku1580,2997,97.51616531604374,C
sku15297,2997,97.51664208350044,C
sku1476,2997,97.51711885095715,C
sku22918,2997,97.51759561841385,C
sku26430,2997,97.51807238587055,C
sku11642,2997,97.51854915332726,C
sku17104,2997,97.51902592078395,C
sku16417,2997,97.51950268824065,C
sku12042,2997,97.51997945569735,C
sku6173,2997,97.52045622315406,C
sku8671,2997,97.52093299061076,C
sku462,2996,97.5214095989859,C
sku28807,2996,97.52188620736104,C
sku12332,2995,97.52236265665461,C
sku22499,2995,97.52283910594817,C
sku30334,2995,97.52331555524172,C
sku21715,2995,97.52379200453531,C
sku2013,2995,97.52426845382887,C
sku5398,2995,97.52474490312244,C
sku18653,2994,97.52522119333443,C
sku3415,2994,97.52569748354644,C
sku25953,2994,97.52617377375844,C
sku25166,2994,97.52665006397044,C
sku29260,2994,97.52712635418244,C
sku11358,2993,97.52760248531287,C
sku30108,2993,97.52807861644331,C
sku28261,2993,97.52855474757374,C
sku24891,2993,97.52903087870418,C
sku16213,2992,97.52950685075304,C
sku24373,2992,97.5299828228019,C
sku3860,2992,97.53045879485077,C
sku27573,2992,97.53093476689963,C
sku29581,2992,97.5314107389485,C
sku13930,2992,97.53188671099736,C
sku5867,2991,97.53236252396466,C
sku3968,2991,97.53283833693196,C
sku13304,2990,97.53331399081769,C
sku18752,2990,97.53378964470343,C
sku2117,2990,97.53426529858916,C
sku20849,2990,97.53474095247489,C
sku22238,2989,97.53521644727905,C
sku9027,2989,97.53569194208322,C
sku29608,2989,97.53616743688738,C
sku17783,2989,97.53664293169155,C
sku13509,2988,97.53711826741414,C
sku21888,2988,97.53759360313674,C
sku7320,2987,97.53806877977777,C
sku12266,2987,97.5385439564188,C
sku30313,2987,97.53901913305984,C
sku6013,2986,97.5394941506193,C
sku2101,2985,97.53996900909719,C
sku517,2985,97.54044386757509,C
sku25781,2984,97.54091856697141,C
sku10895,2983,97.54139310728618,C
sku27437,2982,97.54186748851937,C
sku16443,2982,97.54234186975256,C
sku21132,2981,97.5428160919042,C
sku20715,2980,97.54329015497426,C
sku26454,2980,97.54376421804432,C
sku3990,2979,97.54423812203281,C
sku9008,2979,97.5447120260213,C
sku19938,2978,97.54518577092823,C
sku6826,2978,97.54565951583515,C
sku18674,2977,97.54613310166052,C
sku23386,2976,97.5466065284043,C
sku22196,2976,97.54707995514809,C
sku5360,2976,97.54755338189189,C
sku13532,2975,97.5480266495541,C
sku28854,2975,97.54849991721633,C
sku14221,2974,97.548973025797,C
sku14293,2973,97.5494459752961,C
sku29170,2973,97.54991892479518,C
sku26977,2972,97.5503917152127,C
sku9237,2971,97.55086434654866,C
sku22341,2971,97.55133697788462,C
sku12020,2970,97.551809450139,C
sku4159,2970,97.55228192239339,C
sku14876,2969,97.55275423556621,C
sku25096,2969,97.55322654873903,C
sku26055,2968,97.55369870283029,C
sku21009,2968,97.55417085692154,C
sku12088,2967,97.55464285193123,C
sku4900,2967,97.55511484694091,C
sku9243,2966,97.55558668286905,C
sku27403,2966,97.55605851879716,C
sku8558,2965,97.5565301956437,C
sku2377,2965,97.55700187249026,C
sku3599,2965,97.55747354933682,C
sku11756,2964,97.5579450671018,C
sku25481,2964,97.55841658486679,C
sku11363,2964,97.55888810263178,C
sku797,2963,97.5593594613152,C
sku11946,2962,97.55983066091704,C
sku10714,2961,97.56030170143734,C
sku22376,2960,97.56077258287606,C
sku6163,2960,97.56124346431477,C
sku4609,2960,97.56171434575349,C
sku22090,2960,97.5621852271922,C
sku14161,2959,97.56265594954937,C
sku3981,2959,97.5631266719065,C
sku27490,2959,97.56359739426365,C
sku4884,2958,97.56406795753924,C
sku21683,2957,97.56453836173326,C
sku13458,2957,97.56500876592727,C
sku25221,2957,97.56547917012128,C
sku10639,2956,97.56594941523373,C
sku933,2956,97.56641966034618,C
sku5020,2956,97.56688990545864,C
sku800,2955,97.56735999148952,C
sku4062,2955,97.5678300775204,C
sku5465,2954,97.5683000044697,C
sku10470,2953,97.56876977233746,C
sku7962,2953,97.56923954020522,C
sku9730,2952,97.5697091489914,C
sku17875,2952,97.57017875777757,C
sku16911,2951,97.57064820748218,C
sku3440,2950,97.57111749810522,C
sku26744,2949,97.57158662964672,C
sku13894,2949,97.5720557611882,C
sku861,2948,97.57252473364811,C
sku20063,2948,97.57299370610801,C
sku11948,2948,97.57346267856792,C
sku3011,2948,97.57393165102783,C
sku18224,2948,97.57440062348775,C
sku18635,2947,97.5748694368661,C
sku1524,2947,97.57533825024444,C
sku26855,2947,97.57580706362279,C
sku30143,2947,97.57627587700112,C
sku27903,2946,97.5767445312979,C
sku30438,2946,97.57721318559469,C
sku13107,2945,97.57768168080989,C
sku20216,2945,97.5781501760251,C
sku13006,2945,97.57861867124032,C
sku20614,2945,97.57908716645552,C
sku23480,2944,97.57955550258916,C
sku11657,2944,97.58002383872282,C
sku979,2944,97.58049217485646,C
sku9482,2944,97.5809605109901,C
sku3544,2944,97.58142884712375,C
sku7945,2943,97.58189702417582,C
sku3249,2943,97.5823652012279,C
sku13828,2943,97.58283337827997,C
sku22823,2943,97.58330155533204,C
sku20651,2942,97.58376957330256,C
sku12779,2941,97.5842374321915,C
sku26676,2941,97.58470529108044,C
sku1917,2941,97.58517314996938,C
sku16929,2940,97.58564084977675,C
sku18513,2940,97.58610854958414,C
sku22901,2939,97.58657609030993,C
sku20325,2939,97.58704363103575,C
sku10123,2939,97.58751117176156,C
sku10226,2939,97.58797871248737,C
sku9404,2939,97.58844625321318,C
sku23878,2939,97.58891379393899,C
sku17042,2939,97.5893813346648,C
sku26305,2938,97.58984871630904,C
sku26078,2938,97.59031609795326,C
sku13430,2938,97.5907834795975,C
sku7281,2937,97.59125070216018,C
sku6230,2937,97.59171792472287,C
sku26477,2936,97.59218498820397,C
sku29791,2934,97.59265173352193,C
sku15414,2934,97.59311847883991,C
sku3460,2933,97.59358506507631,C
sku10679,2933,97.59405165131272,C
sku14116,2933,97.59451823754912,C
sku25782,2933,97.59498482378554,C
sku14454,2932,97.59545125094037,C
sku27196,2932,97.59591767809522,C
sku6876,2931,97.59638394616847,C
sku5220,2931,97.59685021424175,C
sku15051,2930,97.59731632323346,C
sku2792,2929,97.59778227314358,C
sku13188,2929,97.59824822305373,C
sku8570,2929,97.59871417296387,C
sku7650,2928,97.59917996379242,C
sku7466,2928,97.599645754621,C
sku14058,2928,97.60011154544958,C
sku27862,2927,97.60057717719657,C
sku18558,2927,97.60104280894357,C
sku15947,2927,97.60150844069058,C
sku24550,2926,97.601973913356,C
sku29665,2926,97.60243938602144,C
sku14035,2925,97.60290469960532,C
sku29530,2925,97.60337001318918,C
sku23641,2924,97.60383516769149,C
sku13062,2923,97.60430016311221,C
sku27534,2923,97.60476515853294,C
sku10538,2923,97.60523015395368,C
sku11467,2922,97.60569499029285,C
sku2592,2922,97.60615982663202,C
sku15610,2921,97.60662450388962,C
sku15425,2921,97.60708918114722,C
sku17587,2919,97.60755354024168,C
sku5996,2919,97.60801789933615,C
sku11755,2918,97.60848209934905,C
sku16307,2917,97.60894614028037,C
sku7641,2917,97.60941018121171,C
sku7472,2917,97.60987422214303,C
sku7438,2917,97.61033826307437,C
sku27932,2916,97.61080214492414,C
sku12476,2916,97.61126602677389,C
sku30510,2916,97.61172990862366,C
sku2393,2915,97.61219363139185,C
sku11123,2915,97.61265735416005,C
sku383,2915,97.61312107692824,C
sku24666,2915,97.61358479969645,C
sku26851,2914,97.61404836338308,C
sku12401,2914,97.6145119270697,C
sku17399,2912,97.6149751725932,C
sku18746,2912,97.6154384181167,C
sku20207,2911,97.61590150455862,C
sku15480,2910,97.616364431919,C
sku25478,2909,97.61682720019778,C
sku19092,2909,97.61728996847657,C
sku8357,2908,97.6177525776738,C
sku5492,2907,97.61821502778946,C
sku28237,2907,97.61867747790511,C
sku9267,2907,97.61913992802079,C
sku25565,2907,97.61960237813643,C
sku12633,2906,97.62006466917053,C
sku1869,2905,97.62052680112305,C
sku18045,2905,97.62098893307558,C
sku5520,2904,97.62145090594655,C
sku6212,2901,97.6219124015728,C
sku23656,2901,97.62237389719905,C
sku24296,2901,97.62283539282531,C
sku10549,2901,97.62329688845156,C
sku648,2900,97.62375822499625,C
sku22473,2900,97.62421956154095,C
sku17624,2900,97.62468089808564,C
sku524,2900,97.62514223463032,C
sku25372,2899,97.62560341209344,C
sku11555,2899,97.62606458955658,C
sku29132,2899,97.62652576701969,C
sku20086,2898,97.62698678540124,C
sku19599,2898,97.6274478037828,C
sku6085,2898,97.62790882216436,C
sku19350,2898,97.62836984054591,C
sku15245,2898,97.62883085892746,C
sku27453,2898,97.62929187730902,C
sku20828,2897,97.629752736609,C
sku11202,2897,97.630213595909,C
sku15652,2897,97.63067445520899,C
sku12989,2897,97.63113531450898,C
sku2058,2896,97.63159601472739,C
sku13500,2896,97.63205671494582,C
sku16884,2896,97.63251741516423,C
sku9852,2896,97.63297811538266,C
sku28536,2894,97.63343849743794,C
sku7013,2894,97.63389887949323,C
sku5238,2893,97.63435910246695,C
sku7212,2893,97.63481932544067,C
sku18503,2893,97.63527954841439,C
sku28115,2893,97.6357397713881,C
sku18738,2892,97.63619983528027,C
sku17991,2892,97.63665989917241,C
sku9097,2892,97.63711996306456,C
sku6650,2892,97.63758002695671,C
sku27602,2890,97.63803977268573,C
sku25836,2890,97.63849951841476,C
sku27744,2889,97.63895910506221,C
sku3757,2889,97.63941869170965,C
sku25427,2889,97.6398782783571,C
sku9314,2888,97.640337705923,C
sku3332,2888,97.64079713348887,C
sku25459,2888,97.64125656105477,C
sku4693,2888,97.64171598862065,C
sku9853,2888,97.64217541618653,C
sku26759,2887,97.64263468467085,C
sku3661,2886,97.6430937940736,C
sku119,2885,97.64355274439478,C
sku3,2885,97.64401169471596,C
sku2861,2885,97.64447064503715,C
sku28696,2884,97.64492943627675,C
sku12152,2884,97.64538822751638,C
sku29996,2884,97.64584701875599,C
sku29054,2883,97.64630565091404,C
sku6451,2883,97.64676428307209,C
sku28336,2882,97.64722275614857,C
sku20354,2881,97.64768107014349,C
sku16500,2880,97.64813922505682,C
sku15934,2879,97.6485972208886,C
sku1269,2878,97.64905505763882,C
sku25927,2878,97.64951289438903,C
sku23990,2877,97.64997057205768,C
sku20833,2877,97.65042824972633,C
sku16253,2876,97.6508857683134,C
sku3832,2876,97.65134328690048,C
sku12997,2876,97.65180080548757,C
sku10402,2875,97.65225816499307,C
sku15341,2874,97.65271536541702,C
sku1805,2873,97.6531724067594,C
sku22771,2872,97.6536292890202,C
sku18305,2872,97.65408617128102,C
sku26063,2872,97.65454305354181,C
sku20155,2871,97.65499977672107,C
sku12176,2871,97.65545649990031,C
sku14566,2871,97.65591322307955,C
sku24849,2870,97.65636978717723,C
sku19874,2869,97.65682619219334,C
sku20021,2869,97.65728259720944,C
sku16558,2869,97.65773900222555,C
sku6858,2868,97.6581952481601,C
sku17339,2868,97.65865149409464,C
sku5646,2868,97.65910774002917,C
sku23733,2867,97.65956382688215,C
sku8877,2866,97.66001975465356,C
sku29887,2866,97.66047568242496,C
sku22353,2866,97.66093161019637,C
sku29890,2865,97.66138737888622,C
sku22809,2864,97.66184298849448,C
sku9128,2863,97.66229843902119,C
sku8766,2862,97.66275373046633,C
sku15706,2861,97.6632088628299,C
sku12355,2861,97.66366399519347,C
sku24691,2861,97.66411912755704,C
sku21667,2861,97.66457425992061,C
sku3598,2860,97.66502923320262,C
sku2267,2859,97.66548404740306,C
sku9393,2859,97.6659388616035,C
sku22205,2859,97.66639367580393,C
sku18705,2859,97.66684849000437,C
sku28896,2859,97.6673033042048,C
sku27775,2858,97.66775795932368,C
sku847,2858,97.66821261444254,C
sku8222,2857,97.66866711047984,C
sku3837,2857,97.66912160651715,C
sku3647,2856,97.66957594347289,C
sku4510,2856,97.67003028042862,C
sku16247,2855,97.67048445830278,C
sku27663,2854,97.67093847709539,C
sku1741,2854,97.67139249588799,C
sku9566,2854,97.6718465146806,C
sku4655,2853,97.67230037439163,C
sku2546,2853,97.67275423410267,C
sku12253,2852,97.67320793473213,C
sku28731,2852,97.6736616353616,C
sku11624,2850,97.67411501782793,C
sku5422,2850,97.67456840029426,C
sku10096,2849,97.67502162367903,C
sku3465,2849,97.6754748470638,C
sku917,2849,97.67592807044856,C
sku15733,2849,97.67638129383333,C
sku4174,2849,97.6768345172181,C
sku357,2849,97.67728774060286,C
sku9095,2848,97.67774080490605,C
sku29719,2848,97.67819386920925,C
sku6537,2847,97.67864677443089,C
sku30345,2847,97.67909967965251,C
sku18151,2846,97.67955242579258,C
sku22360,2845,97.68000501285108,C
sku23216,2845,97.68045759990957,C
sku29984,2845,97.68091018696808,C
sku16104,2845,97.68136277402657,C
sku17621,2844,97.68181520200349,C
sku28340,2844,97.68226762998043,C
sku19702,2843,97.68271989887579,C
sku21937,2843,97.68317216777116,C
sku11557,2841,97.68362411850339,C
sku18187,2841,97.68407606923562,C
sku3747,2840,97.68452786088628,C
sku25267,2840,97.68497965253694,C
sku14719,2839,97.68543128510603,C
sku22465,2839,97.68588291767513,C
sku22015,2839,97.68633455024423,C
sku16297,2838,97.68678602373174,C
sku26091,2838,97.68723749721927,C
sku3865,2838,97.6876889707068,C
sku14149,2837,97.68814028511275,C
sku25844,2837,97.68859159951873,C
sku27809,2836,97.68904275484311,C
sku155,2836,97.68949391016751,C
sku26569,2836,97.6899450654919,C
sku14070,2836,97.69039622081628,C
sku28353,2836,97.69084737614068,C
sku4747,2835,97.69129837238351,C
sku18518,2835,97.69174936862633,C
sku16393,2835,97.69220036486917,C
sku20458,2834,97.69265120203042,C
sku14452,2834,97.69310203919169,C
sku17218,2833,97.69355271727137,C
sku20930,2832,97.6940032362695,C
sku21828,2832,97.69445375526762,C
sku24377,2832,97.69490427426575,C
sku6247,2831,97.69535463418231,C
sku5683,2831,97.69580499409885,C
sku22763,2830,97.69625519493385,C
sku1329,2830,97.69670539576884,C
sku22396,2830,97.69715559660384,C
sku29000,2829,97.69760563835726,C
sku30406,2829,97.69805568011067,C
sku19890,2828,97.69850556278253,C
sku4275,2827,97.69895528637282,C
sku1558,2827,97.69940500996312,C
sku1456,2827,97.69985473355341,C
sku18319,2827,97.70030445714369,C
sku11354,2827,97.70075418073397,C
sku3817,2826,97.70120374524271,C
sku5808,2825,97.70165315066986,C
sku180,2824,97.70210239701544,C
sku21423,2824,97.70255164336102,C
sku22254,2823,97.70300073062505,C
